folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
0762593203,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,10000,2, , , , , , , , ,6000,03, ,,2, , , , , , , , , ,2,4,128000,23700,0,13000,31648.35,5859.89,0,3214.28,34292.96,0
0762593203,1,01,1,5,1,2,2,,,,,,,,,2,2,2,0,0, , ,2,2,0,0, , , ,120000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
0762593204,1,01,1,4,1,,2,,,,,,,,,1,3,3,0,2,2,0,1,1,0,0, , , ,10000,2, , , , , , , , ,10000,03, ,,2, , , , , , , , , ,2,4,211000,22100,0,54000,52170.32,5464.28,0,13351.64,44282.96,0
0762593205,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,5000,2, , , , , , , , ,10000,03, ,,2, , , , , , , , , ,2,4,63000,29100,0,4000,15576.92,7195.05,0,989.01,21780.98,0
0762593206,1,01,1,4,1,,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , , ,6000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,17750,2980,0,1500,4388.73,736.81,0,370.87,4753.18,0
0762593206,1,01,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,10800, ,2, , , , , , , , ,6200,02, ,,2, , , , , , , , , ,2,4,5200,4000,0,1650,1285.71,989.01,0,407.96,1866.26,0
0762593407,1,02,2,5,1,1,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , ,2750,250,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1850,1730,0,2150,452.44,423.09,0,525.81,349.23,0
0762593408,1,01,1,4,1,,2,,,,,,,,,6,3,2,1,0, , ,3,2,1,0, , , ,3000,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,0,8100,0,5500,0,1980.97,0,1345.1,633.91,0
0762593410,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , ,16000,5000,2, , , , , , , , ,6000,06, ,,1,2011,4,3000, , , , , , ,2,4,6000,21665,0,12080,1467.39,5298.5,0,2954.34,3809.34,0
0762593410,1,02,1,5,1,1,2,,,,,,,,,6,2,1,1,0, , ,2,1,1,0, , ,2050,300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2250,1250,0,900,550.27,305.7,0,220.1,633.91,0
0762593411,1,01,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0, , ,0, , ,400,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,36500,6900,0,15000,8926.63,1687.49,0,3668.47,6943.69,0
0762593412,1,01,1,4,1,,2,,,,,,,,,6,5,5,0,5,5,0,0, , ,0, , ,370,7700,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,63460,2950,0,20500,15520.1,721.46,0,5013.58,11225.54,0
0762593613,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,7200,5950,0,5700,1770.49,1463.11,0,1401.63,1829.5,0
0762593613,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,4950,300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1750,9822,0,1500,430.32,2415.24,0,368.85,2475.73,0
0762593614,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,20000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8000,8700,0,12000,1967.21,2139.34,0,2950.81,1153.77,0
0762593614,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,24976,750,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,21300,10050,0,8800,5237.7,2471.31,0,2163.93,5544.59,0
0762593615,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,3500, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8056,0,0,6025,1980.98,0,0,1481.55,498.68,0
0762593616,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,29400,7200,0,11200,7229.5,1770.49,0,2754.09,6243.93,0
0762593617,1,02,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , , ,20000,2, , , , , , , , ,9000,04, ,,2, , , , , , , , , ,2,3,49000,7800,0,37000,12049.18,1918.03,0,9098.36,4868.85,0
0762593617,1,03,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,6500,450,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,5000,20020,0,5400,1229.5,4922.95,0,1327.86,4824.59,0
0762593618,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , , ,3000,2, , , , , , , , ,3000,09, ,,2, , , , , , , , , ,2,4,0,1350,0,2000,0,331.96,0,491.8,0,159.34
0762593618,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2600,1300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,4776,2616,0,4880,1174.42,643.27,0,1199.99,616.72,0
0762593819,1,02,1,5,1,2,2,,,,,,,,,2,0, , , , , , , , , , , ,2200,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1700,1360,0,1200,418.03,334.42,0,295.08,457.37,0
0762593820,1,01,1,4,1,,2,,,,,,,,,2,3,3,0,3,3,0,0, , ,0, , , ,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2400,16400,0,2860,590.16,4032.78,0,703.27,3918.68,0
0762593820,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,1450, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,760,0,3720,0,186.88,0,914.75,0,725.9
0762593821,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,5710, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,800,400,0,2470,196.72,98.36,0,607.37,0,309.83
0762593822,1,03,1,4,1,,2,,,,,,,,,2,2,2,0,2,2,0,0, , ,0, , , ,12000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2250,15450,0,5600,553.27,3799.18,0,1377.04,2974.42,0
0762593822,1,04,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , ,4100, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2800,300,0,4800,688.52,73.77,0,1180.32,0,416.06
0762593823,1,01,1,4,1,,2,,,,,,,,,2,4,4,0,4,4,0,0, , ,0, , , ,16500,2, , , , , , , , ,5000,07, ,,1,2011,4,3600, , , , , , ,2,4,0,21042,0,6970,0,5174.26,0,1713.93,3458.36,0
0762593823,1,04,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,1400, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1550,1330,0,4386,381.14,327.04,0,1078.52,0,368.85
0762594020,1,01,2,4,1,,2,,,,,,,,,2,2,2,0,2,2,0,0, , ,0, , ,3136,2500,2, , , , , , , , ,7000,03, ,,1,2011,4,2400, , , , , , ,2,4,29000,5800,0,5400,7092.39,1418.47,0,1320.65,7190.21,0
0762594020,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1300, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5200,0,2140,0,1271.73,0,523.36,748.36,0
0762594021,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1000,0,1100,0,244.56,0,269.02,0,23.47
0762594022,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,1500,2, , , , , , , , , ,, ,,1,2011,4,3600, , , , , , ,2,4,12000,10776,0,1000,2934.78,2635.43,0,244.56,5323.69,0
0762594022,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,650,350,1, , , , , , , ,350, ,, ,,2, , , , , , , , , ,2,4,4550,4040,0,2500,1112.77,988.04,0,611.41,1487.93,0
0762594023,1,01,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,10350, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1950,8450,0,3200,476.9,2066.57,0,782.6,1760.86,0
0762594301,1,01,2,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , , ,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3000,2820,0,5600,733.69,689.67,0,1369.56,52.82,0
0762594302,1,01,2,4,1,,1,,,,,,,,8,,4,3,1,3,3,0,1,0,1,0, , ,7000,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8900,7820,0,7200,2176.63,1912.49,0,1760.86,2327.28,0
0762594303,1,01,1,4,1,,2,,,,,,,,,4,5,5,0,5,5,0,0, , ,0, , ,3000,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,49500,20500,0,55000,12105.97,5013.58,0,13451.08,3668.47,0
0762594305,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0, , ,0, , , ,2000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,25820,11300,0,17220,6314.67,2763.58,0,4211.41,4865.86,0
0762594306,1,01,1,4,1,,2,,,,,,,,,1,1,0,1,0, , ,1,0,1,0, , ,15000,8500,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,9270,1300,0,2100,2267.11,317.93,0,513.58,2069.02,0
0762594607,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,3125,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5800,0,1320,0,1426.22,0,324.59,1100.65,0
0762594609,1,01,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , , ,4350,2, , , , , , , , ,9200,03, ,,2, , , , , , , , , ,2,4,300,2500,0,1650,73.77,614.75,0,405.73,280.32,0
0762594611,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,2000,2, , , , , , , , ,8000,03, ,,2, , , , , , , , , ,2,4,7000,7200,0,2500,1721.31,1770.49,0,614.75,2877.04,0
0762594612,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,1960,400,2, , , , , , , , ,9800,04, ,,2, , , , , , , , , ,2,4,3960,660,0,450,973.77,162.29,0,110.65,1023.93,0
0762594813,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3340,1250,0,1590,821.31,307.37,0,390.98,737.7,0
0762594814,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,28800,9440,0,9500,7081.96,2321.31,0,2336.06,7067.21,0
0762594814,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,4500,950,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2900,0,500,0,713.11,0,122.95,590.16,0
0762594815,1,03,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6300,3050,0,5370,1549.18,749.99,0,1320.49,976.72,0
0762594815,1,04,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,9000,2, , , , , , , , , ,, ,,1,2011,6,3000, , , , , , ,2,4,7900,7040,0,6700,1942.62,1731.14,0,1647.54,2024.26,0
0762594815,1,05,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2600,900,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,4400,1800,0,3650,1081.96,442.62,0,897.54,625.57,0
0762594816,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,250,350,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2650,360,0,1725,651.63,88.52,0,424.18,315.73,0
0762594817,1,03,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3400,7810,0,550,836.06,1920.49,0,135.24,2620.32,0
0762594817,1,04,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,1150,700,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,40,0,200,0,9.83,0,49.18,0,38.36
0762594818,1,01,1,4,1,,2,,,,,,,,,6,4,2,2,1,1,0,0, , ,3,1,2, ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,440,0,7150,0,108.19,0,1758.19,0,1649.5
0762595201,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,15000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,31780,0,11400,0,7857.69,0,2818.68,5038.02,0
0762595202,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,1,1,0,1,1,0,0, , ,8000,18000,2, , , , , , , , ,6000,05, ,,1,2011,4,2100, , , , , , ,2,4,0,27640,0,6000,0,6834.06,0,1483.51,5349.56,0
0762595202,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1600,600,2, , , , , , , , ,6000,05, ,,2, , , , , , , , , ,2,4,0,7000,0,250,0,1730.76,0,61.81,1667.47,0
0762595203,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,2450,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,700,13865,0,4700,173.07,3428.15,0,1162.08,2438.9,0
0762595203,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1000,640,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6080,0,380,0,1503.29,0,93.95,1409.34,0
0762595204,1,01,1,4,1,,2,,,,,,,,,5,2,2,0,2,2,0,0, , ,0, , ,2700,30000,2, , , , , , , , ,6000,02, ,,1,2011,4,2100, , , , , , ,2,4,38200,23570,0,11750,9445.05,5827.74,0,2905.21,12366.59,0
0762595204,1,02,1,5,1,1,2,,,,,,,,,7,0, , , , , , , , , , , ,2800,600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,8880,0,1420,0,2195.6,0,351.09,1842.52,0
0762595205,1,01,1,4,1,,2,,,,,,,,,7,3,3,0,0, , ,3,3,0,0, , ,12210,20000,2, , , , , , , , ,8000,02, ,,2, , , , , , , , , ,2,4,350,30460,0,7830,86.53,7531.31,0,1935.98,5681.86,0
0762595206,1,02,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,3500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4825,0,8500,0,1192.99,0,2101.64,0,907.91
0762595508,1,01,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0, , ,0, , ,25000,20000,2, , , , , , , , ,8000,02, ,,1,2011,4,3400, , , , , , ,2,4,4000,200,0,8800,978.26,48.91,0,2152.17,0,1124.02
0762595509,1,01,2,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , ,10000,25000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,16800,18400,0,12200,4108.69,4499.99,0,2983.69,5623.04,0
0762595510,1,01,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , ,10000,26000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2500,0,18800,0,611.41,0,4597.82,0,3985.43
0762595510,1,04,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,1500,29000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,12000,6000,0,11900,2934.78,1467.39,0,2910.32,1490.86,0
0762595713,1,01,1,4,1,,2,,,,,,,,,4,0, , , , , , , , , , , , ,10000,2, , , , , , , , , ,, ,,1,2011,4,3000, , , , , , ,2,4,25500,9180,0,1800,6270.49,2257.37,0,442.62,8085.24,0
0762595715,1,01,1,4,1,,2,,,,,,,,,2,1,1,0,0, , ,0, , ,1,1,0, ,10040,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,9800,6545,0,2300,2409.83,1609.42,0,565.57,3452.45,0
0762595716,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , , ,3000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,7900,0,0,0,1942.62,0,1941.63
0762595717,1,01,1,4,1,,2,,,,,,,,,1,1,1,0,0, , ,1,1,0,0, , , ,13000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6500,8020,0,940,1598.36,1972.13,0,231.14,3337.37,0
0762595718,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,7000,2, , , , , , , , ,1500,05, ,,2, , , , , , , , , ,2,4,14000,13000,0,4500,3442.62,3196.72,0,1106.55,5532.78,0
0762595718,1,01,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,4600,2120,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6200,7400,0,630,1524.59,1819.67,0,154.91,3186.88,0
0762595922,1,01,1,4,1,,2,,,,,,,,,2,0, , , , , , , , , , , , ,2000,2, , , , , , , , ,6000,02, ,,2, , , , , , , , , ,2,4,0,14625,0,1500,0,3576.76,0,366.84,3207.71,0
0762595923,1,01,1,4,1,,2,,,,,,,,,2,1,1,0,1,1,0,0, , ,0, , , ,33000,2, , , , , , , , ,6000,02, ,,1,2011,4,3250, , , , , , ,2,4,43800,45630,0,9500,10711.95,11159.51,0,2323.36,19545.65,0
0762596020,1,01,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , ,7000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,6500,11260,0,7000,1589.67,2753.8,0,1711.95,2629.56,0
0762596020,1,01,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,3250,3200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2550,0,1100,0,623.64,0,269.02,352.17,0
0762596021,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,1600,780,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1950,0,1000,0,476.9,0,244.56,231.84,0
0762596022,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,1000,750,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,600,0,0,0,146.73,0,146.73
0762596024,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,5050,60,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,800,1500,0,600,195.65,366.84,0,146.73,413.8,0
0762596401,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,32000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,18500,15648,0,14000,4524.45,3826.95,0,3423.91,4927.49,0
0762596401,1,02,2,5,1,1,1,,,,,,,,8,,2,2,0,0, , ,2,2,0,0, , ,6125,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,2300,0,1950,0,562.49,0,476.9,85.1,0
0762596404,1,02,2,5,1,2,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,1000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,75,0,0,0,18.34,0,17.6
0762596405,1,01,1,4,1,,2,,,,,,,,,6,4,4,0,4,4,0,0, , ,0, , , ,30000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,25520,0,0,0,6241.3,0,6239.34
0762596405,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,130000,114000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,34000,360,0,4730,8315.21,88.04,0,1156.79,7245.97,0
0762596405,1,02,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,5760,660,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1360,200,0,150,332.6,48.91,0,36.68,343.36,0
0762596406,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,0, , ,1,1,0, ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,8100,0,0,0,1980.97,0,1980.97
0762596406,1,02,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,1200,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,930,0,0,0,227.44,0,225.97
0762596611,1,02,1,5,1,1,2,,,,,,,,,2,0, , , , , , , , , , , ,2800, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,960,0,650,0,236.06,0,159.83,73.77,0
0762596816,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,70000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6279,0,17700,0,1544.01,0,4352.45,0,2806.22
0762596816,1,01,1,5,1,1,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , ,223200,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,96000,4800,0,15500,23606.55,1180.32,0,3811.47,20974.42,0
0762596817,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,60000,2, , , , , , , , ,5500,03, ,,1,2011,4,2400, , , , , , ,2,4,5400,3720,0,12320,1327.86,914.75,0,3029.5,0,784.91
0762596817,1,01,1,5,1,2,2,,,,,,,,,6,0, , , , , , , , , , , , ,45000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,13000,0,0,1360,3196.72,0,0,334.42,2862.29,0
0762596818,1,01,2,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,10000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,1160,0,4840,0,285.24,0,1190.16,0,902.95
0762596818,1,01,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,5000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,5160,0,200,0,1268.85,0,49.18,1218.68,0
0762597509,1,02,2,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1550,900,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,4500,0,3000,0,1100.54,0,733.69,366.84,0
0762597510,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,550,2400,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,650,0,1430,0,158.96,0,349.72,0,190.76
0762597512,1,01,2,4,1,,2,,,,,,,,,6,1,1,0,0, , ,1,1,0,0, , , ,14500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,13820,0,3715,0,3379.89,0,908.55,2471.08,0
0762597512,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,1800,1800,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,6180,0,500,0,1511.41,0,122.28,1388.15,0
0762597714,1,02,1,7,1,,2,,,,,,,,,1,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,20736,0,0,4800,5099.01,0,0,1180.32,3918.68,0
0762597718,1,01,1,4,1,,2,,,,,,,,,3,3,3,0,2,2,0,0, , ,1,1,0,100000,60000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,274000,1060,0,95000,67377.04,260.65,0,23360.65,44277.04,0
0762597718,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,7500,1890,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,56705,9520,0,28500,13943.85,2340.98,0,7008.19,9274.42,0
0762597922,1,01,1,4,1,,2,,,,,,,,,1,0, , , , , , , , , , , , ,5300,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,8600,0,0,2900,2103.26,0,0,709.23,1394.02,0
0762597923,1,02,1,5,1,1,2,,,,,,,,,1,0, , , , , , , , , , , ,3950,250,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,7050,1400,0,650,1724.18,342.39,0,158.96,1907.6,0
0762598201,1,01,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , ,1600,30000,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3200,5763,0,8500,791.2,1424.91,0,2101.64,112.74,0
0762598201,1,01,1,5,1,2,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,150000, ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,60000,0,0,6500,14835.16,0,0,1607.14,13227.03,0
0762598201,1,02,1,5,1,1,2,,,,,,,,,6,1,0,1,0, , ,1,0,1,0, , ,13750,1600,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,3550,10700,0,600,877.74,2645.6,0,148.35,3373.51,0
0762598202,1,01,1,4,1,,2,,,,,,,,,6,3,3,0,3,3,0,0, , ,0, , ,6000,7000,2, , , , , , , , , ,, ,,1,2015,4,9600, , , , , , ,2,4,4000,68850,250,11850,989.01,17023.35,61.81,2929.94,15143.73,0
0762598202,1,02,1,4,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,17600,1, , , ,6100, , , , , ,, ,,1,2001,4,30000, , , , , , ,2,4,0,0,0,5000,0,0,0,1236.26,0,1234.28
0762598202,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,13450,2650,2, , , , , , , , , ,, ,,1,2002,7,30000, , , , , , ,2,4,6450,11850,0,1200,1594.78,2929.94,0,296.7,4228.02,0
0762598202,1,02,2,7,1,,2,,,,,,,,,6,0, , , , , , , , , , , , ,3500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,5000,0,0,0,1236.26,0,1234.28
0762598203,1,01,1,4,1,,2,,,,,,,,,6,2,2,0,0, , ,2,2,0,0, , ,2000,20000,1, , , ,6100, , , , , ,, ,,2, , , , , , , , , ,2,4,0,38988,0,4400,0,9639.89,0,1087.91,8550.98,0
0762598203,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , , , ,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,0,0,0,10150,0,0,0,2509.61,0,2507.14
0762598203,1,02,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,9350,1700,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,2800,7100,0,3000,692.3,1755.49,0,741.75,1706.04,0
0762598204,1,01,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0, , ,0, , ,4000,1500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,3,1200,6538,0,1400,296.7,1616.53,0,346.15,1566.59,0
0762598204,1,01,1,5,1,1,2,,,,,,,,,6,0, , , , , , , , , , , ,2600,500,2, , , , , , , , , ,, ,,2, , , , , , , , , ,2,4,1000,6180,0,0,247.25,1528.02,0,0,1774.28,0
