folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
0260719713,1,01,1,4,B12,21000
0260719713,1,01,1,4,B11,30600
0260719713,1,01,1,4,B00,1277600
0260719713,1,01,1,5,C10,15000
0260719713,1,01,1,5,C09,3500
0260719713,1,01,1,5,C08,24180
0260719713,1,01,1,5,C00,42680
0260719713,1,01,1,4,B15,160000
0260719713,1,01,1,4,B04,150000
0260719713,1,01,1,4,B01,420000
0260719713,1,01,1,4,B05,114000
0260719713,1,01,1,4,B07,290000
0260719713,1,01,1,4,B09,32000
0260719713,1,01,1,4,B10,40000
0260721305,1,03,1,5,C00,9000
0260721305,1,03,1,5,C06,3000
0260721305,1,03,1,5,C08,6000
0260722206,1,01,2,4,B00,300
0260722206,1,01,2,4,B09,300
0260722920,1,01,1,5,C10,400
0260722920,1,01,1,5,C08,15000
0260722920,1,01,1,5,C00,15400
0260723306,1,01,1,4,B00,808770
0260723306,1,01,1,4,B15,308000
0260723306,1,01,1,4,B11,50000
0260723306,1,01,1,4,B10,97000
0260723306,1,01,1,4,B09,14700
0260723306,1,01,1,4,B07,5320
0260723306,1,01,1,4,B03,33750
0260723306,1,01,1,4,B01,300000
0260725203,1,01,2,4,B00,43620
0260725203,1,01,2,4,B05,3000
0260725203,1,01,2,4,B06,6000
0260725203,1,01,2,4,B07,16000
0260725203,1,01,2,4,B09,720
0260725203,1,01,2,4,B10,7500
0260725203,1,01,2,4,B02,10400
0260725203,1,01,2,5,C07,9600
0260725203,1,01,2,5,C00,9600
0260732303,1,01,1,5,C13,52000
0260732303,1,01,1,5,C06,26000
0260732303,1,01,1,5,C10,2000
0260732303,1,01,1,5,C00,320800
0260732303,1,01,1,5,C08,240000
0260732303,1,01,1,5,C09,800
0260732507,1,01,1,5,C10,3000
0260732507,1,01,1,5,C08,65700
0260732507,1,01,1,5,C00,68700
0260732817,1,01,1,4,B02,5000
0260732817,1,01,1,5,C00,30800
0260732817,1,01,1,4,B00,8500
0260732817,1,01,1,5,C10,800
0260732817,1,01,1,5,C08,30000
0260732817,1,01,1,4,B07,3500
0260738512,1,02,1,5,C00,7200
0260738512,1,02,1,5,C06,7200
0260745813,1,01,1,5,C08,12000
0260745813,1,01,1,5,C00,12000
0260745813,1,01,1,4,B10,20000
0260745813,1,01,1,4,B09,60000
0260745813,1,01,1,4,B07,25000
0260745813,1,01,1,4,B06,60000
0260745813,1,01,1,4,B04,10000
0260745813,1,01,1,4,B00,185000
0260745813,1,01,1,4,B05,10000
0260746206,1,01,1,5,C00,6400
0260746206,1,01,1,5,C08,6400
0260747607,1,02,1,5,C00,1380
0260747607,1,02,1,5,C08,1380
0260747608,1,01,2,5,C08,4800
0260747608,1,01,2,5,C00,4800
0260753201,1,01,1,4,B00,9500
0260753201,1,01,1,4,B09,2000
0260753201,1,01,1,4,B10,7000
0260753201,1,01,1,4,B11,500
0260759412,1,01,1,4,B10,32000
0260759412,1,01,1,4,B11,4500
0260759412,1,01,1,4,B09,24000
0260759412,1,01,1,4,B07,2160
0260759412,1,01,1,4,B06,31100
0260759412,1,01,1,4,B04,4000
0260759412,1,01,1,4,B03,27720
0260759412,1,01,1,4,B00,125480
0260760305,1,01,1,4,B15,10000
0260760305,1,01,1,4,B00,252760
0260760305,1,01,1,4,B11,10000
0260760305,1,01,1,4,B10,30000
0260760305,1,01,1,4,B01,50000
0260760305,1,01,1,4,B07,32760
0260760305,1,01,1,4,B06,25000
0260760305,1,01,1,4,B05,80000
0260760305,1,01,1,4,B09,15000
0260772716,1,02,1,5,C00,1000
0260772716,1,02,1,5,C07,1000
0260796202,1,03,1,9,F11,120000
0260796202,1,03,1,9,F03,24000
0260796202,1,03,1,9,F00,240000
0260796202,1,03,1,9,F06,12000
0260796202,1,03,1,9,F05,84000
0260801018,1,01,1,5,C09,6000
0260801018,1,01,1,5,C08,225904
0260801018,1,01,1,5,C07,39000
0260801018,1,01,1,5,C05,5000
0260801018,1,01,1,5,C04,2500
0260801018,1,01,1,5,C00,317904
0260801018,1,01,1,5,C10,3500
0260801018,1,01,1,5,C13,26000
0260801018,1,01,1,5,C06,10000
0260802507,1,02,1,4,B10,1500
0260802507,1,02,1,4,B00,4500
0260802507,1,02,1,4,B06,2000
0260802507,1,02,1,4,B07,1000
0260803202,1,03,2,5,C10,6000
0260803202,1,03,2,5,C08,66000
0260803202,1,03,2,5,C00,72000
0300808924,1,03,1,4,B00,1200
0300808924,1,03,1,4,B09,1200
0301069202,1,01,1,9,F05,73200
0301069202,1,01,1,9,F09,16009
0301069202,1,01,1,9,F03,3200
0301069202,1,01,1,9,F00,147309
0301069202,1,01,1,9,F06,54900
0361113202,1,02,1,9,F03,800
0361113202,1,02,1,9,F00,24800
0361113202,1,02,1,9,F05,18000
0361113202,1,02,1,9,F06,6000
0361113203,1,02,1,9,F06,13000
0361113203,1,02,1,9,F07,20000
0361113203,1,02,1,9,F04,12000
0361113203,1,02,1,9,F00,45000
0361113206,1,01,1,9,F03,10000
0361113206,1,01,1,9,F05,48000
0361113206,1,01,1,9,F06,5000
0361113206,1,01,1,9,F00,73000
0361113206,1,01,1,9,F07,10000
0361113407,1,01,1,5,C00,22400
0361113407,1,01,1,5,C07,20000
0361113407,1,01,1,5,C06,2400
0361113409,1,02,1,9,F00,45000
0361113409,1,02,1,9,F01,33000
0361113409,1,02,1,9,F05,12000
0361113613,1,02,1,5,C00,22700
0361113613,1,01,1,5,C00,71800
0361113613,1,02,1,5,C11,1700
0361113613,1,02,1,5,C06,21000
0361113613,1,01,1,5,C04,1800
0361113613,1,01,1,5,C11,10000
0361113613,1,01,1,5,C06,60000
0361113615,1,03,1,9,F00,1800
0361113615,1,03,1,9,F05,1800
0361113616,1,02,1,5,C11,7500
0361113616,1,02,1,5,C06,14400
0361113616,1,02,1,5,C00,21900
0361113822,1,01,1,9,F05,15000
0361113822,1,01,1,9,F00,18000
0361113822,1,01,1,9,F11,3000
0361113823,1,02,1,4,B05,25000
0361113823,1,02,1,4,B15,68000
0361113823,1,02,1,4,B11,10000
0361113823,1,02,1,4,B09,12000
0361113823,1,02,1,4,B06,38160
0361113823,1,02,1,4,B00,153160
0361113824,1,03,1,5,C05,1700
0361113824,1,03,1,5,C06,10000
0361113824,1,03,1,5,C00,40200
0361113824,1,03,1,5,C11,14000
0361113824,1,03,1,5,C07,14500
0361114304,1,02,1,4,B00,8400
0361114304,1,02,1,4,B09,8400
0361114507,1,02,2,5,C10,500
0361114507,1,02,2,5,C08,40500
0361114507,1,02,2,5,C00,41000
0361114508,1,01,1,4,B02,2500
0361114508,1,01,1,4,B09,2400
0361114508,1,01,1,4,B07,400
0361114508,1,01,1,4,B00,5300
0361114713,1,01,1,4,B13,200
0361114713,1,01,1,4,B15,12000
0361114713,1,01,1,5,C00,15840
0361114713,1,01,1,5,C08,15840
0361114713,1,01,1,4,B00,33500
0361114713,1,01,1,4,B02,3000
0361114713,1,01,1,4,B05,3000
0361114713,1,01,1,4,B06,13100
0361114713,1,01,1,4,B09,1200
0361114713,1,01,1,4,B11,1000
0361114714,1,01,1,4,B09,3000
0361114714,1,01,1,4,B15,15400
0361114714,1,01,1,4,B02,3000
0361114714,1,01,1,4,B06,18000
0361114714,1,01,1,4,B00,39400
0361114717,1,01,1,4,B07,300
0361114717,1,01,1,4,B09,1500
0361114717,1,01,1,4,B00,1800
0361115202,1,01,1,4,B05,5000
0361115202,1,01,1,4,B04,5000
0361115202,1,01,1,4,B00,160000
0361115202,1,01,1,4,B10,30000
0361115202,1,01,1,4,B06,72000
0361115202,1,01,1,5,C08,48000
0361115202,1,01,1,5,C00,50000
0361115202,1,01,1,4,B11,6000
0361115202,1,01,1,4,B07,42000
0361115202,1,01,1,5,C10,2000
0361115204,1,01,1,5,C00,64000
0361115204,1,01,1,5,C06,12000
0361115204,1,01,1,5,C10,4000
0361115204,1,01,1,5,C08,48000
0361115205,1,01,1,4,B09,3000
0361115205,1,01,1,4,B10,600
0361115205,1,01,1,4,B11,200
0361115205,1,01,1,4,B00,11000
0361115205,1,01,1,4,B06,7200
0361115507,1,01,1,5,C06,92750
0361115507,1,01,1,5,C05,20000
0361115507,1,01,1,5,C04,2000
0361115507,1,01,1,5,C00,122750
0361115507,1,01,1,4,B09,8000
0361115507,1,01,1,4,B07,20000
0361115507,1,01,1,4,B01,70000
0361115507,1,01,1,4,B00,98000
0361115507,1,01,1,5,C10,8000
0361115922,1,02,2,4,B08,14400
0361115922,1,02,2,4,B15,18700
0361115922,1,02,2,4,B01,35000
0361115922,1,02,2,4,B07,3500
0361115922,1,02,2,4,B06,2400
0361115922,1,02,2,4,B02,2000
0361115922,1,02,2,4,B00,76000
0361116204,1,02,1,5,C08,10560
0361116204,1,02,1,5,C00,10560
0361116618,1,01,1,4,B05,10000
0361116618,1,01,1,4,B06,18000
0361116618,1,01,1,4,B07,24000
0361116618,1,01,1,4,B09,46000
0361116618,1,01,1,4,B00,304000
0361116618,1,01,1,4,B15,96000
0361116618,1,01,1,4,B11,20000
0361116618,1,01,1,4,B01,70000
0361116618,1,01,1,4,B10,20000
0361117508,1,01,1,9,F16,23000
0361117508,1,01,1,9,F15,8000
0361117508,1,01,1,9,F11,310000
0361117508,1,01,1,9,F05,120000
0361117508,1,01,1,9,F00,515000
0361117508,1,01,1,9,F03,9000
0361117508,1,01,1,9,F04,23000
0361117508,1,01,1,9,F17,22000
0361117512,1,03,1,9,F00,39200
0361117512,1,03,1,9,F05,19200
0361117512,1,03,1,9,F07,20000
0361117713,1,02,1,9,F00,60000
0361117713,1,02,1,9,F05,60000
0361118411,1,01,1,9,F00,715000
0361118411,1,01,1,9,F03,10000
0361118411,1,01,1,9,F04,60000
0361118411,1,01,1,9,F11,240000
0361118411,1,01,1,9,F06,40000
0361118411,1,01,1,9,F10,5000
0361118411,1,01,1,9,F05,360000
0361122301,1,01,1,5,C04,20000
0361122301,1,01,1,5,C00,111000
0361122301,1,01,1,5,C07,20000
0361122301,1,01,1,5,C08,66000
0361122301,1,01,1,5,C10,5000
0361122302,1,01,1,5,C11,300
0361122302,1,01,1,5,C06,500
0361122302,1,01,1,5,C08,25000
0361122302,1,01,1,5,C10,2000
0361122302,1,01,1,5,C00,27800
0361122305,1,01,1,5,C00,8300
0361122305,1,01,1,5,C10,5000
0361122305,1,01,1,5,C06,3300
0361122306,1,01,1,5,C10,3000
0361122306,1,01,1,5,C09,6000
0361122306,1,01,1,5,C08,40000
0361122306,1,01,1,5,C07,2000
0361122306,1,01,1,5,C06,12000
0361122306,1,01,1,5,C00,63000
0361122507,1,01,1,5,C06,6500
0361122507,1,01,1,5,C00,6500
0361122508,1,01,1,5,C13,60000
0361122508,1,01,1,5,C00,116000
0361122508,1,01,1,5,C06,40000
0361122508,1,01,1,5,C08,10000
0361122508,1,01,1,5,C10,6000
0361122509,1,01,1,5,C00,161000
0361122509,1,01,1,5,C08,120000
0361122509,1,01,1,5,C10,16000
0361122509,1,01,1,5,C06,25000
0361122510,1,01,1,5,C00,70800
0361122510,1,01,1,5,C06,8000
0361122510,1,01,1,5,C10,2800
0361122510,1,01,1,5,C08,60000
0361122713,1,01,1,5,C00,8000
0361122713,1,01,1,5,C06,8000
0361122715,1,01,1,4,B00,1600
0361122715,1,01,1,5,C10,3800
0361122715,1,01,1,5,C08,39000
0361122715,1,01,1,5,C06,10000
0361122715,1,01,1,5,C04,7000
0361122715,1,01,1,5,C00,59800
0361122715,1,01,1,4,B07,1600
0361122716,1,02,1,5,C08,7000
0361122716,1,02,1,5,C06,5000
0361122716,1,02,1,5,C07,8000
0361122716,1,02,1,5,C04,6000
0361122716,1,02,1,5,C00,27000
0361122716,1,02,1,4,B07,3000
0361122716,1,02,1,4,B00,3000
0361122716,1,02,1,5,C10,1000
0361122717,1,03,1,5,C08,38000
0361122717,1,03,1,5,C06,25000
0361122717,1,03,1,5,C04,5000
0361122717,1,03,1,5,C03,16800
0361122717,1,03,1,5,C00,90800
0361122717,1,03,1,5,C10,6000
0361122718,1,01,1,5,C07,12000
0361122718,1,01,1,5,C08,64800
0361122718,1,01,1,5,C10,10000
0361122718,1,01,1,5,C04,10000
0361122718,1,01,1,5,C06,12000
0361122718,1,01,1,5,C03,10000
0361122718,1,01,1,5,C00,118800
0361122919,1,01,1,5,C00,5238
0361122919,1,01,1,5,C10,238
0361122919,1,01,1,5,C08,5000
0361122920,1,01,1,5,C13,24000
0361122920,1,01,1,5,C10,3000
0361122920,1,01,1,5,C08,20000
0361122920,1,01,1,5,C06,30000
0361122920,1,01,1,5,C00,77000
0361122921,1,01,1,5,C10,3600
0361122921,1,01,1,5,C00,243800
0361122921,1,01,1,5,C08,35000
0361122921,1,01,1,5,C06,205200
0361122922,1,01,1,5,C08,9240
0361122922,1,01,1,5,C06,18240
0361122922,1,01,1,5,C00,27480
0361122923,1,01,1,5,C00,158000
0361122923,1,01,1,5,C13,40000
0361122923,1,01,1,5,C08,70000
0361122923,1,01,1,5,C06,40000
0361122923,1,01,1,5,C10,8000
0361122924,1,01,1,5,C00,110500
0361122924,1,01,1,5,C06,13200
0361122924,1,01,1,5,C08,96000
0361122924,1,01,1,5,C10,1300
0361125717,1,01,1,4,B00,38500
0361125717,1,01,1,4,B06,20000
0361125717,1,01,1,4,B21,1000
0361125717,1,01,1,4,B11,10000
0361125717,1,01,1,4,B15,6500
0361125717,1,01,1,4,B07,1000
0361129202,1,01,1,4,B11,7500
0361129202,1,01,1,4,B10,7500
0361129202,1,01,1,4,B00,15000
0361129613,1,01,1,4,B11,2000
0361129613,1,01,1,4,B10,10000
0361129613,1,01,1,4,B09,8000
0361129613,1,01,1,4,B06,22000
0361129613,1,01,1,4,B05,5000
0361129613,1,01,1,4,B00,47000
0361129614,1,01,1,5,C10,50
0361129614,1,01,1,4,B06,24000
0361129614,1,01,1,4,B00,55940
0361129614,1,01,1,4,B07,10000
0361129614,1,01,1,4,B09,8000
0361129614,1,01,1,5,C08,560
0361129614,1,01,1,5,C00,610
0361129614,1,01,1,4,B11,8040
0361129614,1,01,1,4,B10,5900
0361129616,1,01,2,4,B00,36000
0361129616,1,01,2,4,B04,3000
0361129616,1,01,2,4,B05,2000
0361129616,1,01,2,4,B06,8000
0361129616,1,01,2,4,B15,10000
0361129616,1,01,2,4,B10,3000
0361129616,1,01,2,4,B11,2000
0361129616,1,01,2,4,B09,8000
0361135020,1,01,1,5,C00,83400
0361135020,1,01,1,5,C04,3000
0361135020,1,01,1,5,C06,67600
0361135020,1,01,1,5,C08,12800
0361135508,1,04,1,5,C00,87670
0361135508,1,04,1,5,C04,7000
0361135508,1,04,1,5,C06,30000
0361135508,1,04,1,5,C07,1500
0361135508,1,04,1,5,C08,48000
0361135508,1,04,1,5,C09,1170
0361135509,1,02,1,5,C04,10000
0361135509,1,02,1,5,C09,1500
0361135509,1,02,1,5,C08,15584
0361135509,1,02,1,5,C06,2000
0361135509,1,02,1,5,C10,1000
0361135509,1,02,1,5,C00,30084
0361135511,1,01,1,5,C10,1000
0361135511,1,01,1,5,C08,59500
0361135511,1,01,1,5,C06,2800
0361135511,1,01,1,5,C00,63300
0361135512,1,03,1,5,C06,3200
0361135512,1,03,1,5,C00,58760
0361135512,1,01,1,5,C11,1200
0361135512,1,01,1,5,C10,700
0361135512,1,01,1,5,C08,10000
0361135512,1,01,1,5,C06,5000
0361135512,1,01,1,5,C00,16900
0361135512,1,03,1,5,C10,600
0361135512,1,03,1,5,C08,34960
0361135512,1,03,1,5,C04,20000
0361135815,1,01,1,5,C00,3431400
0361135815,1,01,1,5,C04,9900
0361135815,1,01,1,5,C08,3381000
0361135815,1,01,1,5,C06,40500
0361135816,1,01,1,5,C00,66900
0361135816,1,01,1,5,C04,3300
0361135816,1,01,1,5,C08,63600
0361136203,1,01,1,5,C06,3500
0361136203,1,01,1,4,B00,9600
0361136203,1,01,1,4,B06,9600
0361136203,1,01,1,5,C00,20000
0361136203,1,01,1,5,C08,16500
0361136409,1,01,2,5,C06,8000
0361136409,1,01,2,5,C08,45000
0361136409,1,01,2,5,C00,53000
0361136410,1,01,1,5,C03,7500
0361136410,1,01,1,5,C00,9500
0361136410,1,01,1,5,C09,2000
0361136412,1,01,2,5,C08,9000
0361136412,1,01,2,5,C06,1920
0361136412,1,01,2,5,C00,10920
0361136919,1,01,1,5,C06,36600
0361136919,1,01,1,5,C08,3000
0361136919,1,01,1,5,C10,700
0361136919,1,01,1,5,C00,40300
0361136921,1,01,1,5,C06,10000
0361136921,1,01,1,5,C10,900
0361136921,1,01,1,5,C00,10900
0361136922,1,01,2,5,C06,2000
0361136922,1,01,2,5,C08,650
0361136922,1,01,2,5,C00,3650
0361136922,1,01,2,5,C10,1000
0361136923,1,01,1,5,C08,30000
0361136923,1,01,1,5,C00,30000
0361136924,1,01,1,5,C00,40000
0361136924,1,01,1,5,C08,25000
0361136924,1,01,1,5,C06,15000
0361137024,1,01,2,5,C08,48000
0361137024,1,01,2,5,C06,2000
0361137024,1,01,2,5,C10,900
0361137024,1,01,2,5,C11,500
0361137024,1,01,2,5,C00,51400
0361137301,1,01,1,5,C10,1300
0361137301,1,01,1,5,C08,28000
0361137301,1,01,1,5,C00,44800
0361137301,1,01,1,5,C04,2000
0361137301,1,01,1,5,C06,12000
0361137301,1,01,1,5,C07,1500
0361137302,1,01,1,5,C08,50000
0361137302,1,01,1,5,C10,3500
0361137302,1,01,1,5,C00,89500
0361137302,1,01,1,5,C06,36000
0361137303,1,01,1,5,C00,25500
0361137303,1,01,1,5,C08,18000
0361137303,1,01,1,5,C06,6000
0361137303,1,01,1,5,C10,1500
0361137306,1,01,1,5,C10,3000
0361137306,1,01,1,5,C08,30600
0361137306,1,01,1,5,C00,57600
0361137306,1,01,1,5,C06,24000
0361137608,1,01,1,5,C08,30000
0361137608,1,01,1,5,C09,5000
0361137608,1,01,1,5,C00,45000
0361137608,1,01,1,5,C06,10000
0361137610,1,01,1,5,C10,10000
0361137610,1,01,1,5,C06,35000
0361137610,1,01,1,5,C08,40000
0361137610,1,01,1,5,C00,85000
0361137611,1,01,1,5,C08,10000
0361137611,1,01,1,5,C10,6000
0361137611,1,01,1,5,C00,21000
0361137611,1,01,1,5,C06,5000
0361137814,1,01,1,5,C00,19000
0361137814,1,01,1,5,C19,3600
0361137814,1,01,1,5,C08,15400
0361137815,1,01,1,5,C00,51600
0361137815,1,01,1,5,C08,41600
0361137815,1,01,1,5,C09,800
0361137815,1,01,1,5,C03,7200
0361137815,1,01,1,5,C10,2000
0361137816,1,05,1,5,C00,51400
0361137816,1,05,1,5,C01,14400
0361137816,1,05,1,5,C05,2000
0361137816,1,05,2,4,B10,6000
0361137816,1,05,1,5,C08,10000
0361137816,1,05,2,4,B00,6000
0361137816,1,05,1,5,C06,25000
0361138403,1,01,1,9,F05,190000
0361138403,1,01,1,9,F00,196300
0361138403,1,01,1,9,F10,4800
0361138403,1,01,1,9,F06,1500
0361138405,1,01,1,9,F00,49000
0361138405,1,01,1,9,F01,20000
0361138405,1,01,1,9,F05,29000
0361138607,1,01,1,9,F00,7800
0361138607,1,01,1,9,F01,6300
0361138607,1,01,1,9,F05,1500
0361138608,1,01,2,5,C11,400
0361138608,1,01,2,5,C10,1500
0361138608,1,01,2,5,C09,5000
0361138608,1,01,2,5,C01,24000
0361138608,1,01,2,5,C00,30900
0361138609,1,01,1,9,F00,47200
0361138609,1,01,1,9,F01,43200
0361138609,1,01,1,9,F06,4000
0361138611,1,01,1,9,F05,54750
0361138611,1,01,1,9,F00,54750
0361138612,1,02,1,9,F03,8000
0361138612,1,02,1,9,F00,82000
0361138612,1,02,1,9,F16,6000
0361138612,1,02,1,9,F06,20000
0361138612,1,02,1,9,F05,48000
0361139817,1,01,1,9,F00,183860
0361139817,1,01,1,9,F16,500
0361139817,1,01,1,9,F06,4200
0361139817,1,01,1,9,F05,92160
0361139817,1,01,1,9,F04,25000
0361139817,1,01,1,9,F03,2000
0361139817,1,01,1,9,F17,60000
0361141508,1,01,1,4,B00,6600
0361141508,1,01,1,5,C10,1500
0361141508,1,01,1,5,C09,640
0361141508,1,01,1,4,B11,600
0361141508,1,01,1,5,C00,74740
0361141508,1,01,1,4,B07,6000
0361141508,1,01,1,5,C08,24600
0361141508,1,01,1,5,C05,12000
0361141508,1,01,1,5,C06,36000
0361141715,1,01,1,5,C08,30800
0361141715,1,01,1,5,C09,400
0361141715,1,01,1,4,B12,400
0361141715,1,01,1,4,B11,1050
0361141715,1,01,1,4,B10,2000
0361141715,1,01,1,4,B09,2000
0361141715,1,01,1,4,B07,3400
0361141715,1,01,1,4,B06,8000
0361141715,1,01,1,4,B05,25000
0361141715,1,01,1,4,B00,41850
0361141715,1,01,1,5,C00,33000
0361141715,1,01,1,5,C10,1800
0361142821,1,01,1,5,C08,12000
0361142821,1,01,1,5,C06,14400
0361142821,1,01,1,5,C01,4500
0361142821,1,01,1,5,C00,31900
0361142821,1,01,1,5,C10,1000
0361143022,1,01,2,5,C08,20000
0361143022,1,01,2,5,C06,5000
0361143022,1,01,2,5,C00,25000
0361143306,1,02,1,5,C06,14000
0361143306,1,02,1,5,C09,8000
0361143306,1,02,1,5,C10,2400
0361143306,1,02,1,5,C08,25550
0361143306,1,02,1,5,C00,49950
0361143715,1,01,1,5,C00,20340
0361143715,1,01,1,5,C07,6000
0361143715,1,01,1,5,C05,6000
0361143715,1,01,1,5,C10,800
0361143715,1,01,1,5,C08,6640
0361143715,1,01,1,5,C09,900
0361144021,1,02,1,5,C08,24000
0361144021,1,02,1,5,C10,800
0361144021,1,02,1,5,C03,4000
0361144021,1,02,1,5,C00,28800
0361144023,1,01,1,5,C08,10000
0361144023,1,01,1,5,C06,10000
0361144023,1,01,1,5,C00,20000
0361144024,1,02,2,5,C00,35000
0361144024,1,02,2,5,C06,10000
0361144024,1,02,2,5,C08,25000
0361144401,1,01,1,5,C09,1000
0361144401,1,01,1,5,C08,6000
0361144401,1,01,1,5,C07,3000
0361144401,1,01,1,5,C00,10000
0361144402,1,01,1,5,C10,580
0361144402,1,01,1,5,C06,3200
0361144402,1,01,1,5,C08,20000
0361144402,1,01,1,5,C04,4000
0361144402,1,01,1,5,C05,2000
0361144402,1,01,1,5,C09,900
0361144402,1,01,1,5,C00,30680
0361144403,1,01,1,5,C08,14520
0361144403,1,01,1,5,C00,15220
0361144403,1,01,1,5,C09,400
0361144403,1,01,1,5,C10,300
0361144405,1,01,1,5,C08,12000
0361144405,1,01,1,5,C00,13000
0361144405,1,01,1,5,C09,1000
0361144406,1,02,1,5,C08,2580
0361144406,1,02,1,5,C00,3880
0361144406,1,02,1,5,C09,1000
0361144406,1,02,1,5,C10,300
0361144607,1,02,1,5,C06,14800
0361144607,1,02,1,5,C08,14700
0361144607,1,02,1,5,C00,29900
0361144607,1,02,1,5,C10,400
0361144611,1,01,1,5,C10,3500
0361144611,1,01,1,5,C09,180
0361144611,1,01,1,5,C00,55680
0361144611,1,01,1,5,C04,8000
0361144611,1,01,1,5,C06,20000
0361144611,1,01,1,5,C08,24000
0361144612,1,01,1,5,C09,1600
0361144612,1,01,1,5,C00,63800
0361144612,1,01,1,5,C04,1500
0361144612,1,01,1,5,C06,16000
0361144612,1,01,1,5,C08,44500
0361144612,1,01,1,5,C10,200
0361145305,1,01,2,5,C08,10000
0361145305,1,01,1,9,F00,61800
0361145305,1,01,1,9,F03,4200
0361145305,1,01,1,9,F05,57600
0361145305,1,01,2,5,C00,10000
0361145508,1,01,1,9,F06,6000
0361145508,1,01,1,9,F00,59600
0361145508,1,01,1,9,F04,12000
0361145508,1,01,1,9,F05,41600
0361145813,1,01,1,5,C04,15000
0361145813,1,01,1,5,C00,325000
0361145813,1,01,1,5,C08,240000
0361145813,1,01,1,5,C06,48000
0361145813,1,01,1,5,C10,15000
0361145813,1,01,1,5,C09,7000
0361145817,1,01,1,5,C08,12000
0361145817,1,01,1,5,C06,10000
0361145817,1,01,1,5,C05,5000
0361145817,1,01,1,5,C00,27000
0361147507,1,01,1,4,B10,5000
0361147507,1,01,1,4,B09,22000
0361147507,1,01,1,4,B07,5200
0361147507,1,01,1,4,B06,102000
0361147507,1,01,1,4,B15,33600
0361147507,1,01,1,4,B01,18000
0361147507,1,01,1,4,B00,195800
0361147507,1,01,1,4,B11,6000
0361147507,1,01,1,4,B02,4000
0361147923,1,01,1,4,B10,20000
0361147923,1,01,1,4,B09,5000
0361147923,1,01,1,4,B00,46500
0361147923,1,01,1,4,B15,1500
0361147923,1,01,1,4,B06,20000
0361150511,1,01,1,5,C00,46176
0361150511,1,01,1,5,C08,24576
0361150511,1,01,1,5,C06,10800
0361150511,1,01,1,5,C10,10800
0361152924,1,02,1,5,C06,1680
0361152924,1,02,1,5,C08,30000
0361152924,1,02,1,5,C10,800
0361152924,1,02,1,5,C00,32480
0361154717,1,02,1,5,C00,1300
0361154717,1,02,1,5,C10,300
0361154717,1,02,1,5,C08,1000
0361159507,1,02,1,5,C07,1000
0361159507,1,02,1,5,C08,7950
0361159507,1,02,1,5,C00,11950
0361159507,1,02,1,5,C03,3000
0361159508,1,01,1,5,C08,9300
0361159508,1,01,1,5,C07,15000
0361159508,1,01,1,5,C00,37900
0361159508,1,01,1,5,C06,13600
0361159510,1,03,1,5,C10,600
0361159510,1,03,1,5,C08,6150
0361159510,1,03,1,5,C00,14750
0361159510,1,03,1,5,C06,8000
0361159511,1,01,1,7,D04,1900
0361159511,1,01,1,7,D05,32000
0361159511,1,01,1,7,D03,2500
0361159511,1,01,1,7,D00,36400
0361159717,1,01,1,5,C05,10000
0361159717,1,01,1,5,C00,130500
0361159717,1,01,1,5,C10,8000
0361159717,1,01,1,5,C08,22500
0361159717,1,01,1,5,C07,66000
0361159717,1,01,1,5,C06,24000
0361159920,1,02,1,5,C04,15000
0361159920,1,02,1,5,C06,13000
0361159920,1,02,1,5,C08,38400
0361159920,1,02,1,5,C00,66400
0361159921,1,01,1,7,D13,86400
0361159921,1,01,1,7,D05,31200
0361159921,1,01,1,7,D04,4200
0361159921,1,01,1,7,D00,121800
0361160716,1,01,1,4,B10,1000
0361160716,1,01,1,4,B00,1000
0401161019,1,01,1,5,C00,10400
0401161019,1,01,1,5,C08,10400
0401161021,1,01,2,5,C00,9051
0401161021,1,01,2,5,C07,187
0401161021,1,01,2,5,C08,8864
0401161022,1,01,1,4,B15,9600
0401161022,1,01,1,4,B10,1400
0401161022,1,01,1,4,B11,500
0401161022,1,01,1,4,B07,600
0401161022,1,01,1,4,B00,12100
0401161304,1,02,2,5,C08,3312
0401161304,1,02,2,5,C00,3687
0401161304,1,02,2,5,C07,375
0401161509,1,02,1,5,C00,6280
0401161509,1,02,1,5,C10,300
0401161509,1,02,1,5,C08,5980
0401161509,1,01,2,6,D03,1020
0401161509,1,01,2,6,D00,1020
0401161510,1,01,1,4,B07,120
0401161510,1,01,1,4,B11,550
0401161510,1,01,1,4,B00,1420
0401161510,1,01,1,4,B10,750
0401161512,1,01,2,4,B00,250
0401161512,1,01,2,4,B11,250
0401161817,1,02,1,5,C08,400
0401161817,1,02,1,5,C00,400
0401162715,1,01,1,5,C00,1000
0401162715,1,01,1,5,C08,400
0401162715,1,01,1,5,C07,600
0401162919,1,01,1,5,C08,6000
0401162919,1,01,1,5,C00,6000
0401163303,1,02,1,4,B10,600
0401163303,1,02,1,4,B00,12760
0401163303,1,02,1,4,B11,960
0401163303,1,02,1,4,B15,11200
0401163306,1,01,2,5,C10,80
0401163306,1,01,2,5,C08,11280
0401163306,1,01,2,5,C00,11360
0401163507,1,01,2,4,B10,200
0401163507,1,01,2,4,B04,360
0401163507,1,01,2,4,B11,300
0401163507,1,01,2,4,B00,860
0401163510,1,01,2,5,C00,625
0401163510,1,01,2,5,C08,100
0401163510,1,01,2,5,C07,525
